	TF	target	importance	count	shuffled_occurences	pvalue	p_adj
445	IRX2	LAMA3	14.820347433645505	0.0	1000	0.000999000999000999	0.005775729257143582
1307	MYCN	CREBBP	14.81732746392308	0.0	999	0.000999000999000999	0.005775729257143582
2342	ZNF143	CYP2C9	14.788854575699457	0.0	998	0.000999000999000999	0.005775729257143582
156	ELK4	DLX2	14.769947961929082	0.0	999	0.000999000999000999	0.005775729257143582
1272	KLF4	SLC5A6	14.753750936182373	0.0	992	0.000999000999000999	0.005775729257143582
938	ZNF143	CCND2	14.70453050897085	0.0	1000	0.000999000999000999	0.005775729257143582
840	STAT2	FBXW7	14.70228459239267	0.0	1000	0.000999000999000999	0.005775729257143582
1311	MYCN	CYP19A1	14.680875178951174	0.0	999	0.000999000999000999	0.005775729257143582
74	ELK4	ANKRD1	14.674123672660405	1.0	1000	0.001998001998001998	0.00904918944691672
1350	MYCN	LAMA1	14.665313628343862	0.0	999	0.000999000999000999	0.005775729257143582
458	IRX2	SPAG6	14.656852590815499	0.0	1000	0.000999000999000999	0.005775729257143582
1257	KLF4	RORA	14.647911701947141	0.0	992	0.000999000999000999	0.005775729257143582
2386	ZNF143	NDRG1	14.64631450747411	0.0	998	0.000999000999000999	0.005775729257143582
1014	ZNF85	INS	14.640397559474376	0.0	1000	0.000999000999000999	0.005775729257143582
453	IRX2	PENK	14.588320161557741	0.0	1000	0.000999000999000999	0.005775729257143582
1855	RORA	IL17A	14.586820208387918	0.0	993	0.000999000999000999	0.005775729257143582
1676	PROX1	AMELX	14.569168243121615	1.0	994	0.001998001998001998	0.00904918944691672
2	CITED2	ALDH1A2	14.555021409793397	0.0	992	0.000999000999000999	0.005775729257143582
1175	STAT2	TEKT2	14.528970158038648	0.0	998	0.000999000999000999	0.005775729257143582
424	IRX2	ERVK-11	14.493212974777755	0.0	1000	0.000999000999000999	0.005775729257143582
758	MYCN	TP53	14.486983880838507	0.0	999	0.000999000999000999	0.005775729257143582
223	FOXP1	CHMP4A	14.467955355727044	0.0	999	0.000999000999000999	0.005775729257143582
205	ELK4	NR2C2	14.37823971054148	0.0	999	0.000999000999000999	0.005775729257143582
1305	MYCN	CRABP1	14.35190687707213	0.0	999	0.000999000999000999	0.005775729257143582
2380	ZNF143	MC2R	14.344844607547481	0.0	998	0.000999000999000999	0.005775729257143582
1826	RORA	CYP19A1	14.32401821818057	0.0	993	0.000999000999000999	0.005775729257143582
2328	ZNF143	CDC6	14.31807319663842	0.0	998	0.000999000999000999	0.005775729257143582
1306	MYCN	CRABP2	14.314047975254937	0.0	999	0.000999000999000999	0.005775729257143582
2275	YBX2	PML	14.313628117457212	1.0	998	0.001998001998001998	0.00904918944691672
215	FOXP1	BTG1	14.290506811206354	0.0	999	0.000999000999000999	0.005775729257143582
514	HLX	ABCB1	14.27295146855793	0.0	1000	0.000999000999000999	0.005775729257143582
452	STAT2	SLC1A2	14.272781813409313	0.0	1000	0.000999000999000999	0.005775729257143582
796	IKZF5	CYP19A1	14.26887110834489	1.0	999	0.001998001998001998	0.00904918944691672
1170	KLF4	CD22	14.25744340754745	0.0	992	0.000999000999000999	0.005775729257143582
1411	MYCN	WNT16	14.251474352966564	0.0	999	0.000999000999000999	0.005775729257143582
1033	RORA	STUB1	14.247336937858227	0.0	1000	0.000999000999000999	0.005775729257143582
210	ELK4	OIT3	14.239754207937665	0.0	999	0.000999000999000999	0.005775729257143582
1216	KLF4	IRF9	14.23968799298245	0.0	992	0.000999000999000999	0.005775729257143582
64	STAT2	CLMP	14.170194677284073	0.0	1000	0.000999000999000999	0.005775729257143582
96	ELK4	SP7	14.155422662267558	0.0	1000	0.000999000999000999	0.005775729257143582
986	RORA	CCNB1	14.15082679653773	0.0	1000	0.000999000999000999	0.005775729257143582
1114	IRX2	P2RY4	14.137277399460924	0.0	999	0.000999000999000999	0.005775729257143582
354	FOXJ1	RBFOX3	14.09726126820247	0.0	999	0.000999000999000999	0.005775729257143582
194	FOXP1	NR1I2	14.091497924404802	0.0	1000	0.000999000999000999	0.005775729257143582
49	CITED2	IFIT2	14.078347131299047	0.0	992	0.000999000999000999	0.005775729257143582
1816	RORA	CDKN2A	14.063396258131856	0.0	993	0.000999000999000999	0.005775729257143582
377	FOXJ1	TGFA	14.057719365167337	0.0	999	0.000999000999000999	0.005775729257143582
129	ELK4	THY1	14.052260761374276	1.0	1000	0.001998001998001998	0.00904918944691672
1312	MYCN	CYP2C19	14.044799035973565	0.0	999	0.000999000999000999	0.005775729257143582
1016	RORA	MCL1	13.976547761832126	0.0	1000	0.000999000999000999	0.005775729257143582
991	RORA	CHMP4A	13.97428848919444	0.0	1000	0.000999000999000999	0.005775729257143582
13	FOXP1	ZNF143	13.964489715056134	0.0	1000	0.000999000999000999	0.005775729257143582
629	KLF4	ACTG2	13.95296588138048	0.0	999	0.000999000999000999	0.005775729257143582
248	ELK4	TGFA	13.948094610816606	0.0	999	0.000999000999000999	0.005775729257143582
1024	RORA	PAK1	13.935357035911315	0.0	1000	0.000999000999000999	0.005775729257143582
1	CITED2	ACTG2	13.911875856140789	0.0	999	0.000999000999000999	0.005775729257143582
1168	STAT2	PTPN6	13.898601989749245	1.0	998	0.001998001998001998	0.00904918944691672
401	IRF2BPL	PENK	13.898562413314052	0.0	979	0.000999000999000999	0.005775729257143582
580	HLX	MMP13	13.860407385756345	0.0	1000	0.000999000999000999	0.005775729257143582
1176	STAT2	THY1	13.812774467015336	1.0	998	0.001998001998001998	0.00904918944691672
2074	STAT2	CFTR	13.795155555921944	1.0	992	0.001998001998001998	0.00904918944691672
315	FOXJ1	ITGAD	13.785283743064998	0.0	999	0.000999000999000999	0.005775729257143582
1301	MYCN	CDKN2A	13.773721444698594	0.0	999	0.000999000999000999	0.005775729257143582
850	STAT2	HLA-E	13.770770457391517	0.0	1000	0.000999000999000999	0.005775729257143582
2240	YBX2	IL17A	13.768246550265404	1.0	998	0.001998001998001998	0.00904918944691672
538	HLX	CYP19A1	13.759402944335674	0.0	1000	0.000999000999000999	0.005775729257143582
873	STAT2	SPAG6	13.750004927428824	0.0	1000	0.000999000999000999	0.005775729257143582
2194	YBX2	CBL	13.7458669269997	1.0	998	0.001998001998001998	0.00904918944691672
985	RORA	CCL5	13.71444058537283	0.0	1000	0.000999000999000999	0.005775729257143582
806	IKZF5	ESCO2	13.699603442487245	1.0	999	0.001998001998001998	0.00904918944691672
969	IRF2BPL	MYOCD	13.693902389623217	0.0	999	0.000999000999000999	0.005775729257143582
106	ELK4	LEFTY2	13.688536014249527	1.0	1000	0.001998001998001998	0.00904918944691672
2421	ZNF143	SEMA5B	13.680245234685998	0.0	998	0.000999000999000999	0.005775729257143582
277	FOXJ1	CREBBP	13.665913763900129	0.0	999	0.000999000999000999	0.005775729257143582
260	HOXB1	ALOX5	13.631538434696022	0.0	980	0.000999000999000999	0.005775729257143582
1247	KLF4	POLR2A	13.62392228236492	0.0	992	0.000999000999000999	0.005775729257143582
992	RORA	CRYBB1	13.61618141563041	0.0	1000	0.000999000999000999	0.005775729257143582
2137	STAT2	NR5A1	13.5836067743451	1.0	992	0.001998001998001998	0.00904918944691672
783	IKZF5	CD22	13.567049422854296	2.0	999	0.002997002997002997	0.011878115669290312
912	PROX1	ANKRD1	13.550247765728042	0.0	995	0.000999000999000999	0.005775729257143582
721	MYCN	GPA33	13.547562782609186	0.0	999	0.000999000999000999	0.005775729257143582
840	IKZF5	MYOCD	13.53499763471665	2.0	999	0.002997002997002997	0.011878115669290312
844	STAT2	FGFR3	13.52815968229837	0.0	1000	0.000999000999000999	0.005775729257143582
730	RORA	CCND2	13.520349935041809	0.0	1000	0.000999000999000999	0.005775729257143582
66	ELK4	FGF21	13.5147370270962	0.0	1000	0.000999000999000999	0.005775729257143582
221	ELK4	PRM1	13.503621755139761	1.0	999	0.001998001998001998	0.00904918944691672
2160	STAT2	ROS1	13.491524521248701	1.0	992	0.001998001998001998	0.00904918944691672
65	CITED2	MMP13	13.49108190525028	0.0	992	0.000999000999000999	0.005775729257143582
2114	STAT2	IL6	13.48801366160282	1.0	992	0.001998001998001998	0.00904918944691672
89	ELK4	NKX2-5	13.481894793218121	0.0	1000	0.000999000999000999	0.005775729257143582
2359	ZNF143	FPGS	13.459078095595945	0.0	998	0.000999000999000999	0.005775729257143582
78	CITED2	NRP1	13.448532966729536	0.0	992	0.000999000999000999	0.005775729257143582
1023	ZNF85	OGG1	13.446192611270675	0.0	1000	0.000999000999000999	0.005775729257143582
884	YBX2	BMAL1	13.428522204415227	0.0	999	0.000999000999000999	0.005775729257143582
1239	YBX2	SLC2A4	13.404603098600465	0.0	985	0.000999000999000999	0.005775729257143582
726	MYCN	IFNB1	13.39220244453826	0.0	999	0.000999000999000999	0.005775729257143582
1142	IRX2	SLC19A2	13.38213430998943	0.0	999	0.000999000999000999	0.005775729257143582
85	ELK4	CYP2C8	13.359151614303402	1.0	1000	0.001998001998001998	0.00904918944691672
172	FOXP1	FGFR3	13.35911536206146	0.0	1000	0.000999000999000999	0.005775729257143582
284	HLX	ANKRD1	13.358052573928019	0.0	1000	0.000999000999000999	0.005775729257143582
214	FOXP1	ANKRD1	13.335939538432221	0.0	999	0.000999000999000999	0.005775729257143582
1049	SLC2A4RG	ACTG2	13.334452350871418	0.0	986	0.000999000999000999	0.005775729257143582
830	STAT2	ARR3	13.325167231294117	0.0	1000	0.000999000999000999	0.005775729257143582
1040	RORA	VCP	13.324880513156831	0.0	1000	0.000999000999000999	0.005775729257143582
1018	RORA	ME3	13.324513090138554	0.0	1000	0.000999000999000999	0.005775729257143582
178	FOXJ1	MCL1	13.323009478208812	0.0	999	0.000999000999000999	0.005775729257143582
441	IRX2	IL2	13.322924626419374	0.0	1000	0.000999000999000999	0.005775729257143582
1002	RORA	HDC	13.319551321877908	0.0	1000	0.000999000999000999	0.005775729257143582
1377	ZNF85	PTPN6	13.319209282833993	0.0	999	0.000999000999000999	0.005775729257143582
227	ELK4	RORA	13.277363052133536	1.0	999	0.001998001998001998	0.00904918944691672
610	HLX	RAG1	13.275474022604673	0.0	1000	0.000999000999000999	0.005775729257143582
489	FOXP1	SCGB1A1	13.268460205617698	0.0	991	0.000999000999000999	0.005775729257143582
931	PROX1	GPA33	13.257246474140095	0.0	995	0.000999000999000999	0.005775729257143582
1125	STAT2	CCNB1	13.256976541215089	1.0	998	0.001998001998001998	0.00904918944691672
533	IRF2BPL	NANOG	13.256701461682365	0.0	1000	0.000999000999000999	0.005775729257143582
1127	STAT2	CDKN1A	13.254696903561976	1.0	998	0.001998001998001998	0.00904918944691672
260	FOXP1	PTGS2	13.205385478848136	0.0	999	0.000999000999000999	0.005775729257143582
238	ELK4	SIRPA	13.196852077644637	1.0	999	0.001998001998001998	0.00904918944691672
1825	RORA	CXCL8	13.191999023135823	0.0	993	0.000999000999000999	0.005775729257143582
2513	ZNF85	MYOCD	13.187630125987683	1.0	1000	0.001998001998001998	0.00904918944691672
160	FOXP1	BMAL1	13.177816337318857	0.0	1000	0.000999000999000999	0.005775729257143582
479	FOXP1	PTDSS1	13.112758474258527	0.0	991	0.000999000999000999	0.005775729257143582
430	IRX2	FSHB	13.112016567217706	0.0	1000	0.000999000999000999	0.005775729257143582
922	IRF2BPL	CSF1	13.111683541497245	0.0	999	0.000999000999000999	0.005775729257143582
1219	YBX2	INHBA	13.096992165007034	0.0	985	0.000999000999000999	0.005775729257143582
57	CITED2	ITGAD	13.085527545013678	0.0	992	0.000999000999000999	0.005775729257143582
2370	ZNF143	IL21	13.08395965286202	0.0	998	0.000999000999000999	0.005775729257143582
962	ZNF143	INS	13.066936192912706	0.0	1000	0.000999000999000999	0.005775729257143582
935	ZNF143	BDKRB2	13.064975297726408	0.0	1000	0.000999000999000999	0.005775729257143582
239	HLX	IRF2BPL	13.063138681752724	0.0	1000	0.000999000999000999	0.005775729257143582
534	ZNF85	SOX3	13.057696561668852	1.0	1000	0.001998001998001998	0.00904918944691672
80	ELK4	CDKN1A	13.027596167772726	1.0	1000	0.001998001998001998	0.00904918944691672
1916	RORA	SRA1	13.019170184460268	0.0	993	0.000999000999000999	0.005775729257143582
375	IRF2BPL	FGF17	13.015743625820576	0.0	979	0.000999000999000999	0.005775729257143582
1164	STAT2	PAX3	13.004564115484296	1.0	998	0.001998001998001998	0.00904918944691672
2103	STAT2	GATA2	12.980310121674686	1.0	992	0.001998001998001998	0.00904918944691672
602	IRX2	NANOG	12.967528815417763	1.0	985	0.001998001998001998	0.00904918944691672
2400	ZNF143	P2RY4	12.94344330737181	0.0	998	0.000999000999000999	0.005775729257143582
2318	ZNF143	ALDH1A2	12.92098658990165	0.0	998	0.000999000999000999	0.005775729257143582
289	FOXJ1	EIF2AK2	12.919509907791399	0.0	999	0.000999000999000999	0.005775729257143582
2515	ZNF85	NDRG1	12.892430364865318	1.0	1000	0.001998001998001998	0.00904918944691672
185	FOXP1	IL7R	12.889605143407737	0.0	1000	0.000999000999000999	0.005775729257143582
665	KLF4	LRRN3	12.885979539100376	0.0	999	0.000999000999000999	0.005775729257143582
1016	ZNF85	LAMA3	12.863211179904884	0.0	1000	0.000999000999000999	0.005775729257143582
2422	ZNF143	SERPINA3	12.849589487004154	0.0	998	0.000999000999000999	0.005775729257143582
7	CITED2	CBL	12.849476092812239	0.0	992	0.000999000999000999	0.005775729257143582
167	ELK4	FGF4	12.842138327560313	1.0	999	0.001998001998001998	0.00904918944691672
70	MYCN	ZNF85	12.833728446304608	0.0	1000	0.000999000999000999	0.005775729257143582
848	STAT2	HIF1A	12.826403436904714	0.0	1000	0.000999000999000999	0.005775729257143582
166	FOXP1	ELK1	12.796793994352637	0.0	1000	0.000999000999000999	0.005775729257143582
294	FOXJ1	FEN1	12.786163929954439	0.0	999	0.000999000999000999	0.005775729257143582
538	IRF2BPL	PITX3	12.77303691267327	0.0	1000	0.000999000999000999	0.005775729257143582
669	KLF4	MMP1	12.772971947533408	0.0	999	0.000999000999000999	0.005775729257143582
5	ELK4	ZNF143	12.761250501925614	0.0	999	0.000999000999000999	0.005775729257143582
193	FOXP1	NKX2-5	12.743754485453177	0.0	1000	0.000999000999000999	0.005775729257143582
54	ELK4	ARR3	12.733455040485223	0.0	1000	0.000999000999000999	0.005775729257143582
2431	ZNF143	SRA1	12.730999050773079	0.0	998	0.000999000999000999	0.005775729257143582
321	HLX	MMP1	12.714230029152722	0.0	1000	0.000999000999000999	0.005775729257143582
1326	MYCN	FGF4	12.71005167776937	1.0	999	0.001998001998001998	0.00904918944691672
510	IRF2BPL	GHRHR	12.69020215037155	0.0	1000	0.000999000999000999	0.005775729257143582
195	FOXP1	OGG1	12.687221798879682	0.0	1000	0.000999000999000999	0.005775729257143582
1341	MYCN	IL21	12.686306358740579	1.0	999	0.001998001998001998	0.00904918944691672
297	HOXB1	NR1I2	12.669849407740012	0.0	980	0.000999000999000999	0.005775729257143582
272	FOXP1	VCP	12.648588753017538	0.0	999	0.000999000999000999	0.005775729257143582
868	IKZF5	RAG1	12.627775444485847	2.0	999	0.002997002997002997	0.011878115669290312
1270	KLF4	SLC19A2	12.614470339973128	0.0	992	0.000999000999000999	0.005775729257143582
791	IKZF5	CRABP2	12.612551811918317	2.0	999	0.002997002997002997	0.011878115669290312
804	IKZF5	EIF2AK2	12.60024601185702	3.0	999	0.003996003996003996	0.014236043286322615
564	IRX2	BTG1	12.58312617789166	1.0	985	0.001998001998001998	0.00904918944691672
2310	YBX2	TUBA1A	12.557113199734461	1.0	998	0.001998001998001998	0.00904918944691672
739	MYCN	MMP1	12.549225525023115	0.0	999	0.000999000999000999	0.005775729257143582
1841	RORA	FGF4	12.520582623883067	1.0	993	0.001998001998001998	0.00904918944691672
1128	IRX2	RGS4	12.500131781154884	0.0	999	0.000999000999000999	0.005775729257143582
2551	ZNF85	SERPINA3	12.492163990295667	1.0	1000	0.001998001998001998	0.00904918944691672
759	RORA	MYCN	12.491047668484548	0.0	1000	0.000999000999000999	0.005775729257143582
394	HOXB1	NANOG	12.486920825676671	0.0	1000	0.000999000999000999	0.005775729257143582
335	IKZF5	IAPP	12.484005519278092	0.0	1000	0.000999000999000999	0.005775729257143582
213	IRF2BPL	SREBF1	12.48357361913888	0.0	1000	0.000999000999000999	0.005775729257143582
672	KLF4	NANOG	12.470819911246632	0.0	999	0.000999000999000999	0.005775729257143582
445	IKZF5	HOXA1	12.464917081036141	0.0	985	0.000999000999000999	0.005775729257143582
278	FOXJ1	CSF1	12.464523340675697	0.0	999	0.000999000999000999	0.005775729257143582
853	STAT2	IAPP	12.444824405589683	0.0	1000	0.000999000999000999	0.005775729257143582
192	FOXP1	NES	12.438074309695503	0.0	1000	0.000999000999000999	0.005775729257143582
471	KLF4	CCND2	12.437661633268473	0.0	1000	0.000999000999000999	0.005775729257143582
1877	RORA	NOTCH3	12.436688753799617	1.0	993	0.001998001998001998	0.00904918944691672
2439	ZNF143	TUBA1A	12.434024310763215	0.0	998	0.000999000999000999	0.005775729257143582
220	ELK4	PRKN	12.427924780308464	1.0	999	0.001998001998001998	0.00904918944691672
179	FOXP1	HMOX1	12.421236778579724	0.0	1000	0.000999000999000999	0.005775729257143582
1031	ZNF85	TWIST1	12.416156708755796	0.0	1000	0.000999000999000999	0.005775729257143582
428	IKZF5	CCNB1	12.406421723380777	0.0	985	0.000999000999000999	0.005775729257143582
1122	STAT2	BTG1	12.387280339764084	1.0	998	0.001998001998001998	0.00904918944691672
270	HOXB1	ELK1	12.381866547114608	0.0	980	0.000999000999000999	0.005775729257143582
1238	YBX2	PTPN6	12.37393700481442	0.0	985	0.000999000999000999	0.005775729257143582
57	ELK4	BUB1B	12.370399732231826	0.0	1000	0.000999000999000999	0.005775729257143582
98	RORA	ZNF85	12.364079524247831	0.0	1000	0.000999000999000999	0.005775729257143582
1131	STAT2	CRYBB1	12.354361520256173	1.0	998	0.001998001998001998	0.00904918944691672
102	CITED2	SCARB1	12.343834450280017	0.0	992	0.000999000999000999	0.005775729257143582
99	FOXP1	PRKCB	12.330630734656548	0.0	1000	0.000999000999000999	0.005775729257143582
1364	MYCN	NR2C2	12.328990418188098	2.0	999	0.002997002997002997	0.011878115669290312
1852	RORA	IFIT2	12.31331773808836	1.0	993	0.001998001998001998	0.00904918944691672
238	FOXP1	IFNB1	12.31175332193939	0.0	999	0.000999000999000999	0.005775729257143582
1378	MYCN	PPARG	12.306771782743553	2.0	999	0.002997002997002997	0.011878115669290312
1376	ZNF85	PTGS2	12.296320854584717	0.0	999	0.000999000999000999	0.005775729257143582
979	RORA	ACTG2	12.280027243859616	0.0	1000	0.000999000999000999	0.005775729257143582
2473	ZNF85	DLX2	12.250504037230442	1.0	1000	0.001998001998001998	0.00904918944691672
542	HLX	DLX2	12.24406554067497	1.0	1000	0.001998001998001998	0.00904918944691672
1027	RORA	PITX3	12.238834099188047	0.0	1000	0.000999000999000999	0.005775729257143582
1292	MYCN	ARG1	12.237121755320931	2.0	999	0.002997002997002997	0.011878115669290312
742	RORA	G6PC1	12.231313505392658	0.0	1000	0.000999000999000999	0.005775729257143582
911	YBX2	IRF2BPL	12.2190467563264	0.0	999	0.000999000999000999	0.005775729257143582
285	HLX	BTG1	12.21840110059806	0.0	1000	0.000999000999000999	0.005775729257143582
858	STAT2	INS	12.197660468995494	0.0	1000	0.000999000999000999	0.005775729257143582
236	ELK4	SFTPC	12.194306993327055	1.0	999	0.001998001998001998	0.00904918944691672
217	ELK4	POLR2A	12.174455065959268	1.0	999	0.001998001998001998	0.00904918944691672
2282	YBX2	PTPN5	12.170836985283765	2.0	998	0.002997002997002997	0.011878115669290312
2409	ZNF143	PRM1	12.167476873693216	0.0	998	0.000999000999000999	0.005775729257143582
1828	RORA	CYP2C9	12.155214079153783	1.0	993	0.001998001998001998	0.00904918944691672
1868	RORA	MMP13	12.141065216833354	1.0	993	0.001998001998001998	0.00904918944691672
224	ELK4	RAG1	12.135805351849845	1.0	999	0.001998001998001998	0.00904918944691672
79	ELK4	IFNG	12.120950947212178	0.0	1000	0.000999000999000999	0.005775729257143582
1276	KLF4	TCF4	12.117575815529138	0.0	992	0.000999000999000999	0.005775729257143582
548	MYCN	IRF2BPL	12.108177518986333	1.0	981	0.001998001998001998	0.00904918944691672
162	ELK4	ESCO2	12.107392248477664	1.0	999	0.001998001998001998	0.00904918944691672
1270	ZNF143	CRYBB1	12.095007638359961	0.0	999	0.000999000999000999	0.005775729257143582
60	CITED2	KLF4	12.094597894045211	0.0	992	0.000999000999000999	0.005775729257143582
752	RORA	IL2	12.091085337193887	0.0	1000	0.000999000999000999	0.005775729257143582
244	FOXP1	KLK3	12.078842243918178	0.0	999	0.000999000999000999	0.005775729257143582
310	IKZF5	ALOX5	12.076622485033516	0.0	1000	0.000999000999000999	0.005775729257143582
997	IRF2BPL	RAG1	12.074301656857259	0.0	999	0.000999000999000999	0.005775729257143582
1863	RORA	KLF4	12.068576574543615	1.0	993	0.001998001998001998	0.00904918944691672
990	ZNF85	CCND2	12.067682293751421	0.0	1000	0.000999000999000999	0.005775729257143582
1283	ZNF143	IFIT3	12.06172751712105	0.0	999	0.000999000999000999	0.005775729257143582
312	HLX	INHBA	12.044012499727087	0.0	1000	0.000999000999000999	0.005775729257143582
371	FOXJ1	SLC5A6	12.033977492340945	0.0	999	0.000999000999000999	0.005775729257143582
1179	STAT2	VCP	12.031288383429182	1.0	998	0.001998001998001998	0.00904918944691672
67	CITED2	MYOCD	12.023845151737852	0.0	992	0.000999000999000999	0.005775729257143582
577	HLX	LAMA1	12.023401847890032	1.0	1000	0.001998001998001998	0.00904918944691672
734	MYCN	LEFTY2	12.019842412227543	0.0	999	0.000999000999000999	0.005775729257143582
1006	RORA	IFNB1	12.016447733369217	0.0	1000	0.000999000999000999	0.005775729257143582
451	IRX2	NR1I2	12.009024991173685	0.0	1000	0.000999000999000999	0.005775729257143582
964	IRF2BPL	LAMA1	11.995274895852695	0.0	999	0.000999000999000999	0.005775729257143582
355	IKZF5	SPAG6	11.994196768978625	0.0	1000	0.000999000999000999	0.005775729257143582
828	STAT2	ALOX5	11.99058059264359	0.0	1000	0.000999000999000999	0.005775729257143582
997	ZNF85	FGF17	11.988101840667275	0.0	1000	0.000999000999000999	0.005775729257143582
990	RORA	CETN2	11.981599890503153	0.0	1000	0.000999000999000999	0.005775729257143582
1399	MYCN	SLC19A2	11.976016188861362	2.0	999	0.002997002997002997	0.011878115669290312
1804	RORA	ALDH1A2	11.968518756731319	1.0	993	0.001998001998001998	0.00904918944691672
198	ELK4	NDRG1	11.956964512880868	1.0	999	0.001998001998001998	0.00904918944691672
1920	RORA	TERT	11.956513451015317	1.0	993	0.001998001998001998	0.00904918944691672
539	HLX	CYP2C19	11.930987227994644	1.0	1000	0.001998001998001998	0.00904918944691672
422	IRX2	EBP	11.930157913772131	0.0	1000	0.000999000999000999	0.005775729257143582
601	HLX	PLIN1	11.918743612891154	1.0	1000	0.001998001998001998	0.00904918944691672
457	FOXP1	NGFR	11.910689655344816	0.0	991	0.000999000999000999	0.005775729257143582
530	IRF2BPL	MMP1	11.910638107641741	0.0	1000	0.000999000999000999	0.005775729257143582
1290	ZNF143	KLK3	11.870865070694034	0.0	999	0.000999000999000999	0.005775729257143582
225	ELK4	RBFOX3	11.870298753038915	1.0	999	0.001998001998001998	0.00904918944691672
991	ZNF85	CDX2	11.866432583060663	0.0	1000	0.000999000999000999	0.005775729257143582
816	IKZF5	GATA2	11.850710451778511	3.0	999	0.003996003996003996	0.014236043286322615
2452	ZNF85	CBL	11.84916397677365	1.0	1000	0.001998001998001998	0.00904918944691672
958	IRF2BPL	IRF9	11.844542162200561	0.0	999	0.000999000999000999	0.005775729257143582
1013	IRF2BPL	SLC19A2	11.830415656709476	0.0	999	0.000999000999000999	0.005775729257143582
2401	ZNF143	PDYN	11.803228305912038	0.0	998	0.000999000999000999	0.005775729257143582
2434	ZNF143	TCF4	11.793134253618229	0.0	998	0.000999000999000999	0.005775729257143582
393	FOXP1	CBL	11.777721185072776	0.0	991	0.000999000999000999	0.005775729257143582
1760	PROX1	PLIN1	11.776061527863668	2.0	994	0.002997002997002997	0.011878115669290312
2337	ZNF143	CSF1	11.752470558760528	0.0	998	0.000999000999000999	0.005775729257143582
103	CITED2	SCGB1A1	11.746567566168133	0.0	992	0.000999000999000999	0.005775729257143582
757	MYCN	THY1	11.744874250200272	0.0	999	0.000999000999000999	0.005775729257143582
64	ELK4	FBXW7	11.734556983127408	0.0	1000	0.000999000999000999	0.005775729257143582
340	HLX	TP53	11.733207713069458	0.0	1000	0.000999000999000999	0.005775729257143582
2520	ZNF85	NOTCH3	11.712681741534071	1.0	1000	0.001998001998001998	0.00904918944691672
895	IKZF5	TUBA1A	11.71239620381347	3.0	999	0.003996003996003996	0.014236043286322615
75	MYCN	gene307	11.707639323944372	0.0	999	0.000999000999000999	0.005775729257143582
1443	NPAS4	DFFA	11.703776437027399	1.0	992	0.001998001998001998	0.00904918944691672
215	HLX	CDX2	11.701471670332142	0.0	1000	0.000999000999000999	0.005775729257143582
362	IRF2BPL	ALOX5	11.688989674449292	1.0	979	0.001998001998001998	0.00904918944691672
832	STAT2	BMAL1	11.688384866838032	0.0	1000	0.000999000999000999	0.005775729257143582
770	RORA	TEKT1	11.685499125366743	0.0	1000	0.000999000999000999	0.005775729257143582
735	MYCN	LRRN3	11.679954795661677	0.0	999	0.000999000999000999	0.005775729257143582
1899	RORA	RBFOX3	11.669700730115666	1.0	993	0.001998001998001998	0.00904918944691672
45	CITED2	GSTP1	11.661555231020417	0.0	992	0.000999000999000999	0.005775729257143582
1364	ZNF85	MCL1	11.656200836598684	0.0	999	0.000999000999000999	0.005775729257143582
736	RORA	FBXW7	11.647345639387906	0.0	1000	0.000999000999000999	0.005775729257143582
993	ZNF85	EBP	11.646428630148568	0.0	1000	0.000999000999000999	0.005775729257143582
332	HLX	SLC2A4	11.641159889746767	0.0	1000	0.000999000999000999	0.005775729257143582
837	STAT2	EBP	11.636586663059171	0.0	1000	0.000999000999000999	0.005775729257143582
1907	RORA	SERPINA3	11.635372210204498	1.0	993	0.001998001998001998	0.00904918944691672
324	IKZF5	FGF21	11.61872014713687	0.0	1000	0.000999000999000999	0.005775729257143582
965	ZNF143	LAMC1	11.612345824779718	0.0	1000	0.000999000999000999	0.005775729257143582
1769	PROX1	RAG1	11.604518920637235	2.0	994	0.002997002997002997	0.011878115669290312
898	YBX2	G6PC1	11.599786643904423	0.0	999	0.000999000999000999	0.005775729257143582
733	HOXB1	POLR2F	11.590436271910171	1.0	1000	0.001998001998001998	0.00904918944691672
2098	STAT2	FGF4	11.584864134550703	1.0	992	0.001998001998001998	0.00904918944691672
549	IRF2BPL	TP53	11.575721231841086	1.0	1000	0.001998001998001998	0.00904918944691672
510	KLF4	SPAG6	11.572858604194106	0.0	1000	0.000999000999000999	0.005775729257143582
426	IKZF5	CCL2	11.567746332428277	0.0	985	0.000999000999000999	0.005775729257143582
693	HOXB1	IFIT2	11.561507256514378	1.0	1000	0.001998001998001998	0.00904918944691672
989	ZNF85	BUB1B	11.557033488606587	0.0	1000	0.000999000999000999	0.005775729257143582
1321	MYCN	ESCO2	11.548227917255364	2.0	999	0.002997002997002997	0.011878115669290312
328	IKZF5	G6PC1	11.540529227248468	0.0	1000	0.000999000999000999	0.005775729257143582
1367	ZNF85	MMP1	11.533684648916454	0.0	999	0.000999000999000999	0.005775729257143582
174	ELK4	GSTP1	11.530505222506926	1.0	999	0.001998001998001998	0.00904918944691672
968	ZNF143	NES	11.525284214484095	0.0	1000	0.000999000999000999	0.005775729257143582
678	KLF4	PTGS2	11.522604393187258	0.0	999	0.000999000999000999	0.005775729257143582
261	FOXJ1	AR	11.51048859615678	0.0	999	0.000999000999000999	0.005775729257143582
